ID;BoxID;Plot;Label;Latitude;Longitude;Treatment;BoxType;Year;BoxIDYear
646;B26;B;26;48,08320002;11,45614796;GL_BL;BT;2023;B26_2023
647;B26;B;26;48,08320002;11,45614796;GH_BH;BT;2024;B26_2024
648;B26a;B;26a;48,08316498;11,45608904;GH_BH;BT;2020;B26a_2020
649;B26a;B;26a;48,08316498;11,45608904;GH_BH;BT;2021;B26a_2021
650;B27;B;27;48,08347603;11,45561898;No;GT;2019;B27_2019
651;B27;B;27;48,08347603;11,45561898;GH_BH;GT;2020;B27_2020
652;B27;B;27;48,08347603;11,45561898;GH_BH;GT;2021;B27_2021
653;B27;B;27;48,08347603;11,45561898;GL_BL;GT;2022;B27_2022
654;B27;B;27;48,08347603;11,45561898;GL_BL;GT;2023;B27_2023
655;B27;B;27;48,08347603;11,45561898;GH_BH;GT;2024;B27_2024
656;B27a;B;27a;48,08356597;11,45552804;GH_BH;BT;2020;B27a_2020
657;B27a;B;27a;48,08356597;11,45552804;GH_BH;BT;2021;B27a_2021
658;B28;B;28;48,08385397;11,45498699;No;GT;2019;B28_2019
659;B28;B;28;48,08385397;11,45498699;GH_BH;BT;2020;B28_2020
660;B28;B;28;48,08385397;11,45498699;GH_BH;BT;2021;B28_2021
661;B28;B;28;48,08385397;11,45498699;GL_BL;XX;2022;B28_2022
662;B28;B;28;48,08385397;11,45498699;GL_BL;XX;2023;B28_2023
663;B28;B;28;48,08385397;11,45498699;GH_BH;GT;2024;B28_2024
664;B28a;B;28a;48,08388197;11,45497701;GH_BH;BT;2024;B28a_2024
665;B29;B;29;48,08410602;11,45452397;No;GT;2019;B29_2019
666;B29;B;29;48,08410602;11,45452397;GH_BL;BT;2020;B29_2020
667;B29;B;29;48,08410602;11,45452397;GH_BL;BT;2021;B29_2021
668;B29;B;29;48,08410602;11,45452397;GH_BL;BT;2022;B29_2022
669;B29;B;29;48,08410602;11,45452397;GL_BH;GT;2023;B29_2023
670;B29;B;29;48,08410602;11,45452397;GL_BL;GT;2024;B29_2024
671;B30;B;30;48,08444699;11,45396498;No;GT;2019;B30_2019
672;B30;B;30;48,08444699;11,45396498;GH_BL;GT;2020;B30_2020
673;B30;B;30;48,08444699;11,45396498;GH_BL;GT;2021;B30_2021
674;B30;B;30;48,08444699;11,45396498;GH_BL;GT;2022;B30_2022
675;B30;B;30;48,08444699;11,45396498;GL_BH;BT;2023;B30_2023
676;B30;B;30;48,08444699;11,45396498;GL_BL;BT;2024;B30_2024
677;B31;B;31;48,08487204;11,45344103;No;GT;2019;B31_2019
678;B31;B;31;48,08487204;11,45344103;GH_BL;BT;2020;B31_2020
679;B31;B;31;48,08487204;11,45344103;GH_BL;BT;2021;B31_2021
680;B31;B;31;48,08487204;11,45344103;GH_BL;BT;2022;B31_2022
681;B31;B;31;48,08487204;11,45344103;GL_BH;GT;2023;B31_2023
682;B31;B;31;48,08487204;11,45344103;GL_BL;GT;2024;B31_2024
683;B32;B;32;48,08500598;11,45298497;No;GT;2019;B32_2019
684;B32;B;32;48,08500598;11,45298497;GH_BL;GT;2020;B32_2020
685;B32;B;32;48,08500598;11,45298497;GH_BL;GT;2021;B32_2021
686;B32;B;32;48,08500598;11,45298497;GH_BL;GT;2022;B32_2022
687;B32;B;32;48,08500598;11,45298497;GL_BH;BT;2023;B32_2023
688;B32;B;32;48,08500598;11,45298497;GL_BL;BT;2024;B32_2024
689;B33;B;33;48,08514998;11,45251499;No;GT;2019;B33_2019
690;B33;B;33;48,08514998;11,45251499;GH_BL;BT;2020;B33_2020
691;B33;B;33;48,08514998;11,45251499;GH_BL;BT;2021;B33_2021
692;B33;B;33;48,08514998;11,45251499;GH_BL;BT;2022;B33_2022
693;B33;B;33;48,08514998;11,45251499;GL_BH;GT;2023;B33_2023
694;B33;B;33;48,08514998;11,45251499;GL_BL;GT;2024;B33_2024
695;B34;B;34;48,08547897;11,45309997;No;GT;2019;B34_2019
696;B34;B;34;48,08547897;11,45309997;GH_BL;GT;2020;B34_2020
697;B34;B;34;48,08547897;11,45309997;GH_BL;GT;2021;B34_2021
698;B34;B;34;48,08547897;11,45309997;GH_BL;GT;2022;B34_2022
699;B34;B;34;48,08547897;11,45309997;GL_BH;BT;2023;B34_2023
700;B34;B;34;48,08547897;11,45309997;GL_BL;XX;2024;B34_2024
701;B35;B;35;48,08526096;11,45364404;No;GT;2019;B35_2019
702;B35;B;35;48,08526096;11,45364404;GH_BL;GT;2020;B35_2020
703;B35;B;35;48,08526096;11,45364404;GH_BL;GT;2021;B35_2021
704;B35;B;35;48,08526096;11,45364404;GH_BL;GT;2022;B35_2022
705;B35;B;35;48,08526096;11,45364404;GL_BH;BT;2023;B35_2023
706;B35;B;35;48,08526096;11,45364404;GL_BL;XX;2024;B35_2024
707;B36;B;36;48,08492702;11,45403799;No;GT;2019;B36_2019
708;B36;B;36;48,08492702;11,45403799;GH_BL;GT;2020;B36_2020
709;B36;B;36;48,08492702;11,45403799;GH_BL;GT;2021;B36_2021
710;B36;B;36;48,08492702;11,45403799;GH_BL;GT;2022;B36_2022
711;B36;B;36;48,08492702;11,45403799;GL_BH;BT;2023;B36_2023
712;B36;B;36;48,08492702;11,45403799;GL_BL;XX;2024;B36_2024
713;B37;B;37;48,084678;11,45449396;No;GT;2019;B37_2019
714;B37;B;37;48,084678;11,45449396;GH_BL;GT;2020;B37_2020
715;B37;B;37;48,084678;11,45449396;GH_BL;GT;2021;B37_2021
716;B37;B;37;48,084678;11,45449396;GH_BL;GT;2022;B37_2022
717;B37;B;37;48,084678;11,45449396;GL_BH;BT;2023;B37_2023
718;B37;B;37;48,084678;11,45449396;GL_BL;XX;2024;B37_2024
719;B38;B;38;48,08451497;11,45523802;No;GT;2019;B38_2019
720;B38;B;38;48,08451497;11,45523802;GH_BL;GT;2020;B38_2020
721;B38;B;38;48,08451497;11,45523802;GH_BL;GT;2021;B38_2021
722;B38;B;38;48,08451497;11,45523802;GH_BL;GT;2022;B38_2022
723;B38;B;38;48,08451497;11,45523802;GL_BH;BT;2023;B38_2023
724;B38;B;38;48,08451497;11,45523802;GL_BL;XX;2024;B38_2024
725;B39;B;39;48,08399797;11,455608;No;GT;2019;B39_2019
726;B39;B;39;48,08399797;11,455608;GH_BH;GT;2020;B39_2020
727;B39;B;39;48,08399797;11,455608;GH_BH;GT;2021;B39_2021
728;B39;B;39;48,08399797;11,455608;GL_BL;GT;2022;B39_2022
729;B39;B;39;48,08399797;11,455608;GL_BL;GT;2023;B39_2023
730;B39;B;39;48,08399797;11,455608;GH_BH;GT;2024;B39_2024
731;B40;B;40;48,08365096;11,45631803;No;GT;2019;B40_2019
732;B40;B;40;48,08365096;11,45631803;GH_BH;GT;2020;B40_2020
733;B40;B;40;48,08365096;11,45631803;GH_BH;GT;2021;B40_2021
734;B40;B;40;48,08365096;11,45631803;GL_BL;BT;2022;B40_2022
735;B40;B;40;48,08365096;11,45631803;GL_BL;BT;2023;B40_2023
736;B40;B;40;48,08365096;11,45631803;GH_BH;BT;2024;B40_2024
737;B40a;B;40a;48,08363797;11,45628702;GH_BH;BT;2020;B40a_2020
738;B40a;B;40a;48,08363797;11,45628702;GH_BH;BT;2021;B40a_2021
739;B41;B;41;48,083254;11,45671399;No;GT;2019;B41_2019
740;B41;B;41;48,083254;11,45671399;GH_BH;GT;2020;B41_2020
741;B41;B;41;48,083254;11,45671399;GH_BH;GT;2021;B41_2021
742;B41;B;41;48,083254;11,45671399;GL_BL;GT;2022;B41_2022
743;B41;B;41;48,083254;11,45671399;GL_BL;GT;2023;B41_2023
744;B41;B;41;48,083254;11,45671399;GH_BH;GT;2024;B41_2024
745;B41a;B;41a;48,08311201;11,45672598;GH_BH;BT;2020;B41a_2020
746;B41a;B;41a;48,08311201;11,45672598;GH_BH;BT;2021;B41a_2021
747;B42;B;42;48,08307102;11,45722596;No;GT;2019;B42_2019
748;B42;B;42;48,08307102;11,45722596;GH_BH;GT;2020;B42_2020
749;B42;B;42;48,08307102;11,45722596;GH_BH;GT;2021;B42_2021
750;B42;B;42;48,08307102;11,45722596;GL_BL;BT;2022;B42_2022
751;B42;B;42;48,08307102;11,45722596;GL_BL;BT;2023;B42_2023
752;B42;B;42;48,08307102;11,45722596;GH_BH;BT;2024;B42_2024
753;B42a;B;42a;48,08299298;11,45737197;GH_BH;BT;2020;B42a_2020
754;B42a;B;42a;48,08299298;11,45737197;GH_BH;BT;2021;B42a_2021
755;B43;B;43;48,08267003;11,45770197;No;GT;2019;B43_2019
756;B43;B;43;48,08267003;11,45770197;GH_BH;GT;2020;B43_2020
757;B43;B;43;48,08267003;11,45770197;GH_BH;GT;2021;B43_2021
758;B43;B;43;48,08267003;11,45770197;GL_BL;GT;2022;B43_2022
759;B43;B;43;48,08267003;11,45770197;GL_BL;GT;2023;B43_2023
760;B43;B;43;48,08267003;11,45770197;GH_BH;GT;2024;B43_2024
761;B44;B;44;48,08317596;11,45789601;No;GT;2019;B44_2019
762;B44;B;44;48,08317596;11,45789601;GH_BH;GT;2020;B44_2020
763;B44;B;44;48,08317596;11,45789601;GH_BH;GT;2021;B44_2021
764;B44;B;44;48,08317596;11,45789601;GL_BL;XX;2022;B44_2022
765;B44;B;44;48,08317596;11,45789601;GL_BL;XX;2023;B44_2023
766;B44;B;44;48,08317596;11,45789601;GH_BH;GT;2024;B44_2024
767;B44a;B;44a;48,08309399;11,45786902;GH_BH;BT;2020;B44a_2020
768;B44a;B;44a;48,08309399;11,45786902;GH_BH;BT;2021;B44a_2021
769;B44a;B;44a;48,08312399;11,45790196;GH_BH;BT;2024;B44a_2024
770;B45;B;45;48,08343203;11,45748697;No;GT;2019;B45_2019
771;B45;B;45;48,08343203;11,45748697;GH_BH;GT;2020;B45_2020
772;B45;B;45;48,08343203;11,45748697;GH_BH;GT;2021;B45_2021
773;B45;B;45;48,08343203;11,45748697;GL_BL;XX;2022;B45_2022
774;B45;B;45;48,08343203;11,45748697;GL_BL;XX;2023;B45_2023
775;B45;B;45;48,08343203;11,45748697;GH_BH;GT;2024;B45_2024
776;B45a;B;45a;48,08350302;11,45742402;GH_BH;BT;2020;B45a_2020
777;B45a;B;45a;48,08350302;11,45742402;GH_BH;BT;2021;B45a_2021
778;B45a;B;45a;48,08353202;11,45751203;GH_BH;BT;2024;B45a_2024
779;B46;B;46;48,08370704;11,457003;No;GT;2019;B46_2019
780;B46;B;46;48,08370704;11,457003;GH_BH;GT;2020;B46_2020
781;B46;B;46;48,08370704;11,457003;GH_BH;GT;2021;B46_2021
782;B46;B;46;48,08370704;11,457003;GL_BL;XX;2022;B46_2022
783;B46;B;46;48,08370704;11,457003;GL_BL;XX;2023;B46_2023
784;B46;B;46;48,08370704;11,457003;GH_BH;GT;2024;B46_2024
785;B46a;B;46a;48,08376404;11,45678298;GH_BH;BT;2020;B46a_2020
786;B46a;B;46a;48,08376404;11,45678298;GH_BH;BT;2021;B46a_2021
787;B46a;B;46a;48,08385397;11,45704499;GH_BH;BT;2024;B46a_2024
788;B47;B;47;48,08406101;11,456514;No;GT;2019;B47_2019
789;B47;B;47;48,08406101;11,456514;GH_BH;BT;2020;B47_2020
790;B47;B;47;48,08406101;11,456514;GH_BH;BT;2021;B47_2021
791;B47;B;47;48,08406101;11,456514;GL_BL;XX;2022;B47_2022
792;B47;B;47;48,08406101;11,456514;GL_BL;XX;2023;B47_2023
793;B47;B;47;48,08406101;11,456514;GH_BH;GT;2024;B47_2024
794;B47a;B;47a;48,08419797;11,45652498;GH_BH;BT;2024;B47a_2024
795;B48;B;48;48,08446602;11,45602098;No;GT;2019;B48_2019
796;B48;B;48;48,08446602;11,45602098;GH_BL;GT;2020;B48_2020
797;B48;B;48;48,08446602;11,45602098;GH_BL;GT;2021;B48_2021
798;B48;B;48;48,08446602;11,45602098;GH_BL;GT;2022;B48_2022
799;B48;B;48;48,08446602;11,45602098;GL_BH;BT;2023;B48_2023
800;B48;B;48;48,08446602;11,45602098;GL_BL;BT;2024;B48_2024
801;B49;B;49;48,08494303;11,45536501;No;GT;2019;B49_2019
802;B49;B;49;48,08494303;11,45536501;GH_BL;BT;2020;B49_2020
803;B49;B;49;48,08494303;11,45536501;GH_BL;BT;2021;B49_2021
804;B49;B;49;48,08494303;11,45536501;GH_BL;BT;2022;B49_2022
805;B49;B;49;48,08494303;11,45536501;GL_BH;GT;2023;B49_2023
806;B49;B;49;48,08494303;11,45536501;GL_BL;GT;2024;B49_2024
807;B50;B;50;48,085225;11,45474299;No;GT;2019;B50_2019
808;B50;B;50;48,085225;11,45474299;GH_BL;GT;2020;B50_2020
809;B50;B;50;48,085225;11,45474299;GH_BL;GT;2021;B50_2021
810;B50;B;50;48,085225;11,45474299;GH_BL;GT;2022;B50_2022
811;B50;B;50;48,085225;11,45474299;GL_BH;BT;2023;B50_2023
812;B50;B;50;48,085225;11,45474299;GL_BL;BT;2024;B50_2024
813;B51;B;51;48,08550596;11,454228;No;GT;2019;B51_2019
814;B51;B;51;48,08550596;11,454228;GH_BL;BT;2020;B51_2020
815;B51;B;51;48,08550596;11,454228;GH_BL;BT;2021;B51_2021
816;B51;B;51;48,08550596;11,454228;GH_BL;BT;2022;B51_2022
817;B51;B;51;48,08550596;11,454228;GL_BH;GT;2023;B51_2023
818;B51;B;51;48,08550596;11,454228;GL_BL;GT;2024;B51_2024
819;B52;B;52;48,08562197;11,45486603;No;GT;2019;B52_2019
820;B52;B;52;48,08562197;11,45486603;GH_BL;GT;2020;B52_2020
821;B52;B;52;48,08562197;11,45486603;GH_BL;GT;2021;B52_2021
822;B52;B;52;48,08562197;11,45486603;GH_BL;GT;2022;B52_2022
823;B52;B;52;48,08562197;11,45486603;GL_BH;BT;2023;B52_2023
824;B52;B;52;48,08562197;11,45486603;GL_BL;XX;2024;B52_2024
825;B53;B;53;48,08536598;11,45530701;No;GT;2019;B53_2019
826;B53;B;53;48,08536598;11,45530701;GH_BL;GT;2020;B53_2020
827;B53;B;53;48,08536598;11,45530701;GH_BL;GT;2021;B53_2021
828;B53;B;53;48,08536598;11,45530701;GH_BL;GT;2022;B53_2022
829;B53;B;53;48,08536598;11,45530701;GL_BH;BT;2023;B53_2023
830;B53;B;53;48,08536598;11,45530701;GL_BL;XX;2024;B53_2024
831;B54;B;54;48,08502702;11,45581897;No;GT;2019;B54_2019
832;B54;B;54;48,08502702;11,45581897;GH_BL;GT;2020;B54_2020
833;B54;B;54;48,08502702;11,45581897;GH_BL;GT;2021;B54_2021
834;B54;B;54;48,08502702;11,45581897;GH_BL;GT;2022;B54_2022
835;B54;B;54;48,08502702;11,45581897;GL_BH;BT;2023;B54_2023
836;B54;B;54;48,08502702;11,45581897;GL_BL;XX;2024;B54_2024
837;B55;B;55;48,08448102;11,45649296;No;GT;2019;B55_2019
838;B55;B;55;48,08448102;11,45649296;GH_BH;GT;2020;B55_2020
839;B55;B;55;48,08448102;11,45649296;GH_BH;GT;2021;B55_2021
840;B55;B;55;48,08448102;11,45649296;GL_BL;XX;2022;B55_2022
841;B55;B;55;48,08448102;11,45649296;GL_BL;XX;2023;B55_2023
842;B55;B;55;48,08448102;11,45649296;GL_BL;GT;2024;B55_2024
843;B55a;B;55a;48,08453601;11,45644804;GH_BH;BT;2024;B55a_2024
844;B56;B;56;48,08418397;11,45696;No;GT;2019;B56_2019
845;B56;B;56;48,08418397;11,45696;GH_BH;GT;2020;B56_2020
846;B56;B;56;48,08418397;11,45696;GH_BH;GT;2021;B56_2021
847;B56;B;56;48,08418397;11,45696;GL_BL;BT;2022;B56_2022
848;B56;B;56;48,08418397;11,45696;GL_BL;BT;2023;B56_2023
849;B56;B;56;48,08418397;11,45696;GH_BH;BT;2024;B56_2024
850;B56a;B;56a;48,08415103;11,45679899;GH_BH;BT;2020;B56a_2020
851;B56a;B;56a;48,08415103;11,45679899;GH_BH;BT;2021;B56a_2021
852;B57;B;57;48,08382799;11,45745797;No;GT;2019;B57_2019
853;B57;B;57;48,08382799;11,45745797;GH_BH;GT;2020;B57_2020
854;B57;B;57;48,08382799;11,45745797;GH_BH;GT;2021;B57_2021
855;B57;B;57;48,08382799;11,45745797;GL_BL;GT;2022;B57_2022
856;B57;B;57;48,08382799;11,45745797;GL_BL;GT;2023;B57_2023
857;B57;B;57;48,08382799;11,45745797;GH_BH;GT;2024;B57_2024
858;B57a;B;57a;48,08391801;11,45740902;GH_BH;BT;2020;B57a_2020
859;B57a;B;57a;48,08391801;11,45740902;GH_BH;BT;2021;B57a_2021
860;B58;B;58;48,08367996;11,45795301;No;GT;2019;B58_2019
861;B58;B;58;48,08367996;11,45795301;GH_BH;BT;2020;B58_2020
862;B58;B;58;48,08367996;11,45795301;GH_BH;BT;2021;B58_2021
863;B58;B;58;48,08367996;11,45795301;GL_BL;BT;2022;B58_2022
864;B58;B;58;48,08367996;11,45795301;GL_BL;BT;2023;B58_2023
865;B58;B;58;48,08367996;11,45795301;GH_BH;BT;2024;B58_2024
866;B59;B;59;48,08391198;11,45814001;No;GT;2019;B59_2019
867;B59;B;59;48,08391198;11,45814001;GH_BH;BT;2020;B59_2020
868;B59;B;59;48,08391198;11,45814001;GH_BH;BT;2021;B59_2021
869;B59;B;59;48,08391198;11,45814001;GL_BL;XX;2022;B59_2022
870;B59;B;59;48,08391198;11,45814001;GL_BL;XX;2023;B59_2023
871;B59;B;59;48,08391198;11,45814001;GH_BH;GT;2024;B59_2024
872;B59a;B;59a;48,08393603;11,45817697;GH_BH;BT;2024;B59a_2024
873;B60;B;60;48,08420702;11,45780297;No;GT;2019;B60_2019
874;B60;B;60;48,08420702;11,45780297;GH_BH;GT;2020;B60_2020
875;B60;B;60;48,08420702;11,45780297;GH_BH;GT;2021;B60_2021
876;B60;B;60;48,08420702;11,45780297;GL_BL;XX;2022;B60_2022
877;B60;B;60;48,08420702;11,45780297;GL_BL;XX;2023;B60_2023
878;B60;B;60;48,08420702;11,45780297;GH_BH;GT;2024;B60_2024
879;B60a;B;60a;48,08435102;11,457664;GH_BH;BT;2020;B60a_2020
880;B60a;B;60a;48,08435102;11,457664;GH_BH;BT;2021;B60a_2021
881;B60a;B;60a;48,08433803;11,45783398;GH_BH;BT;2024;B60a_2024
882;B61;B;61;48,08464204;11,45718799;No;GT;2019;B61_2019
883;B61;B;61;48,08464204;11,45718799;GH_BH;GT;2020;B61_2020
884;B61;B;61;48,08464204;11,45718799;GH_BH;GT;2021;B61_2021
885;B61;B;61;48,08464204;11,45718799;GL_BL;XX;2022;B61_2022
886;B61;B;61;48,08464204;11,45718799;GL_BL;XX;2023;B61_2023
887;B61;B;61;48,08464204;11,45718799;GH_BH;GT;2024;B61_2024
888;B61a;B;61a;48,08484999;11,457002;GH_BH;BT;2020;B61a_2020
889;B61a;B;61a;48,08484999;11,457002;GH_BH;BT;2021;B61a_2021
890;B61a;B;61a;48,08462502;11,45704801;GH_BH;BT;2024;B61a_2024
891;B62;B;62;48,08494303;11,45656002;No;GT;2019;B62_2019
892;B62;B;62;48,08494303;11,45656002;GH_BL;GT;2020;B62_2020
893;B62;B;62;48,08494303;11,45656002;GH_BL;GT;2021;B62_2021
894;B62;B;62;48,08494303;11,45656002;GH_BL;GT;2022;B62_2022
895;B62;B;62;48,08494303;11,45656002;GL_BH;BT;2023;B62_2023
896;B62;B;62;48,08494303;11,45656002;GL_BL;BT;2024;B62_2024
897;B63;B;63;48,08552398;11,45619901;No;GT;2019;B63_2019
898;B63;B;63;48,08552398;11,45619901;GH_BL;BT;2020;B63_2020
899;B63;B;63;48,08552398;11,45619901;GH_BL;BT;2021;B63_2021
900;B63;B;63;48,08552398;11,45619901;GH_BL;BT;2022;B63_2022
901;B63;B;63;48,08552398;11,45619901;GL_BH;GT;2023;B63_2023
902;B63;B;63;48,08552398;11,45619901;GL_BL;GT;2024;B63_2024
903;B64;B;64;48,08576203;11,45566299;No;GT;2019;B64_2019
904;B64;B;64;48,08576203;11,45566299;GH_BL;GT;2020;B64_2020
905;B64;B;64;48,08576203;11,45566299;GH_BL;GT;2021;B64_2021
906;B64;B;64;48,08576203;11,45566299;GH_BL;GT;2022;B64_2022
907;B64;B;64;48,08576203;11,45566299;GL_BH;BT;2023;B64_2023
908;B64;B;64;48,08576203;11,45566299;GL_BL;BT;2024;B64_2024
909;B65;B;65;48,08576999;11,456226;No;GT;2019;B65_2019
910;B65;B;65;48,08576999;11,456226;GH_BL;GT;2020;B65_2020
911;B65;B;65;48,08576999;11,456226;GH_BL;GT;2021;B65_2021
912;B65;B;65;48,08576999;11,456226;GH_BL;GT;2022;B65_2022
913;B65;B;65;48,08576999;11,456226;GL_BH;BT;2023;B65_2023
914;B65;B;65;48,08576999;11,456226;GL_BL;XX;2024;B65_2024
915;B66;B;66;48,08540303;11,45675104;No;GT;2019;B66_2019
916;B66;B;66;48,08540303;11,45675104;GH_BL;GT;2020;B66_2020
917;B66;B;66;48,08540303;11,45675104;GH_BL;GT;2021;B66_2021
918;B66;B;66;48,08540303;11,45675104;GH_BL;GT;2022;B66_2022
919;B66;B;66;48,08540303;11,45675104;GL_BH;BT;2023;B66_2023
920;B66;B;66;48,08540303;11,45675104;GL_BL;BT;2024;B66_2024
921;B67;B;67;48,08523699;11,45733199;No;GT;2019;B67_2019
922;B67;B;67;48,08523699;11,45733199;GH_BH;GT;2020;B67_2020
923;B67;B;67;48,08523699;11,45733199;GH_BH;GT;2021;B67_2021
924;B67;B;67;48,08523699;11,45733199;GL_BL;XX;2022;B67_2022
925;B67;B;67;48,08523699;11,45733199;GL_BL;XX;2023;B67_2023
926;B67;B;67;48,08523699;11,45733199;GH_BH;GT;2024;B67_2024
927;B67a;B;67a;48,08533003;11,45724096;GH_BH;BT;2024;B67a_2024
928;B68;B;68;48,08481697;11,45775503;No;GT;2019;B68_2019
929;B68;B;68;48,08481697;11,45775503;GH_BH;BT;2020;B68_2020
930;B68;B;68;48,08481697;11,45775503;GH_BH;BT;2021;B68_2021
931;B68;B;68;48,08481697;11,45775503;GL_BL;BT;2022;B68_2022
932;B68;B;68;48,08481697;11,45775503;GL_BL;BT;2023;B68_2023
933;B68;B;68;48,08478797;11,45765402;GH_BH;BT;2024;B68_2024
934;B69;B;69;48,08443098;11,45830899;No;GT;2019;B69_2019
935;B69;B;69;48,08443098;11,45830899;GH_BH;GT;2020;B69_2020
936;B69;B;69;48,08443098;11,45830899;GH_BH;GT;2021;B69_2021
937;B69;B;69;48,08443098;11,45830899;GL_BL;GT;2022;B69_2022
938;B69;B;69;48,08443098;11,45830899;GL_BL;GT;2023;B69_2023
939;B69;B;69;48,08443098;11,45830899;GH_BH;GT;2024;B69_2024
940;B70;B;70;48,08584702;11,45709998;No;GT;2019;B70_2019
941;B70;B;70;48,08584702;11,45709998;GH_BL;BT;2020;B70_2020
942;B70;B;70;48,08584702;11,45709998;GH_BL;BT;2021;B70_2021
943;B70;B;70;48,08584702;11,45709998;GH_BL;BT;2022;B70_2022
944;B70;B;70;48,08584702;11,45709998;GL_BH;GT;2023;B70_2023
945;B70;B;70;48,08584702;11,45709998;GL_BL;GT;2024;B70_2024
946;C01;C;1;48,08390602;11,46630004;No;GT;2019;C01_2019
947;C01;C;1;48,08390602;11,46630004;GL_BH;GT;2020;C01_2020
948;C01;C;1;48,08390602;11,46630004;GL_BL;GT;2021;C01_2021
949;C01;C;1;48,08390602;11,46630004;GL_BH;GT;2022;C01_2022
950;C01;C;1;48,08390602;11,46630004;GH_BH;GT;2023;C01_2023
951;C01;C;1;48,08390602;11,46630004;GL_BH;GT;2024;C01_2024
952;C02;C;2;48,08353102;11,465991;No;GT;2019;C02_2019
953;C02;C;2;48,08353102;11,465991;GL_BH;BT;2020;C02_2020
954;C02;C;2;48,08353102;11,465991;GL_BL;XX;2021;C02_2021
955;C02;C;2;48,08353102;11,465991;GL_BH;BT;2022;C02_2022
956;C02;C;2;48,08353102;11,465991;GH_BH;GT;2023;C02_2023
957;C02;C;2;48,08353102;11,465991;GL_BH;GT;2024;C02_2024
958;C02a;C;2a;48,08347;11,46602302;GH_BH;BT;2023;C02a_2023
959;C03;C;3;48,08369203;11,46551901;No;GT;2019;C03_2019
960;C03;C;3;48,08369203;11,46551901;GL_BH;BT;2020;C03_2020
961;C03;C;3;48,08369203;11,46551901;GL_BL;BT;2021;C03_2021
962;C03;C;3;48,08369203;11,46551901;GL_BH;BT;2022;C03_2022
963;C03;C;3;48,08369203;11,46551901;GH_BH;BT;2023;C03_2023
964;C03;C;3;48,08369203;11,46551901;GL_BH;BT;2024;C03_2024
965;C04;C;4;48,08375197;11,46476699;No;GT;2019;C04_2019
966;C04;C;4;48,08375197;11,46476699;GL_BH;GT;2020;C04_2020
967;C04;C;4;48,08375197;11,46476699;GL_BL;XX;2021;C04_2021
968;C04;C;4;48,08375197;11,46476699;GL_BH;BT;2022;C04_2022
969;C04;C;4;48,08375197;11,46476699;GH_BH;GT;2023;C04_2023
970;C04;C;4;48,08375197;11,46476699;GL_BH;GT;2024;C04_2024
971;C04a;C;4a;48,08369698;11,46471703;GH_BH;BT;2023;C04a_2023
972;C05;C;5;48,08348601;11,465215;No;GT;2019;C05_2019
973;C05;C;5;48,08348601;11,465215;GL_BH;BT;2020;C05_2020
974;C05;C;5;48,08348601;11,465215;GL_BL;XX;2021;C05_2021
975;C05;C;5;48,08348601;11,465215;GL_BH;BT;2022;C05_2022
976;C05;C;5;48,08348601;11,465215;GH_BH;GT;2023;C05_2023
977;C05;C;5;48,08348601;11,465215;GL_BH;GT;2024;C05_2024
978;C05a;C;5a;48,08340202;11,46498299;GH_BH;BT;2023;C05a_2023
979;C06;C;6;48,08297798;11,46523001;No;GT;2019;C06_2019
980;C06;C;6;48,08297798;11,46523001;GL_BH;GT;2020;C06_2020
981;C06;C;6;48,08297798;11,46523001;GL_BL;GT;2021;C06_2021
982;C06;C;6;48,08297798;11,46523001;GL_BH;GT;2022;C06_2022
983;C06;C;6;48,08297798;11,46523001;GH_BH;GT;2023;C06_2023
984;C06;C;6;48,08297798;11,46523001;GL_BH;GT;2024;C06_2024
985;C07;C;7;48,08331301;11,46446398;No;GT;2019;C07_2019
986;C07;C;7;48,08331301;11,46446398;GL_BH;BT;2020;C07_2020
987;C07;C;7;48,08331301;11,46446398;GL_BL;BT;2021;C07_2021
988;C07;C;7;48,08331301;11,46446398;GL_BH;BT;2022;C07_2022
989;C07;C;7;48,08331301;11,46446398;GH_BH;BT;2023;C07_2023
990;C07;C;7;48,08331301;11,46446398;GL_BH;BT;2024;C07_2024
991;C08;C;8;48,083427;11,46316697;No;GT;2019;C08_2019
992;C08;C;8;48,083427;11,46316697;GL_BH;BT;2020;C08_2020
993;C08;C;8;48,083427;11,46316697;GL_BL;BT;2021;C08_2021
994;C08;C;8;48,083427;11,46316697;GL_BH;BT;2022;C08_2022
995;C08;C;8;48,083427;11,46316697;GH_BH;BT;2023;C08_2023
996;C08;C;8;48,083427;11,46316697;GL_BH;BT;2024;C08_2024
997;C09;C;9;48,08326397;11,46386099;No;GT;2019;C09_2019
998;C09;C;9;48,08326397;11,46386099;GL_BH;BT;2020;C09_2020
999;C09;C;9;48,08326397;11,46386099;GL_BL;XX;2021;C09_2021
1000;C09;C;9;48,08326397;11,46386099;GL_BH;BT;2022;C09_2022
1001;C09;C;9;48,08326397;11,46386099;GH_BH;GT;2023;C09_2023
1002;C09;C;9;48,08326397;11,46386099;GL_BH;GT;2024;C09_2024
1003;C09a;C;9a;48,08327202;11,46396199;GH_BH;BT;2023;C09a_2023
1004;C10;C;10;48,08295996;11,46436097;No;GT;2019;C10_2019
1005;C10;C;10;48,08295996;11,46436097;GL_BH;BT;2020;C10_2020
1006;C10;C;10;48,08295996;11,46436097;GL_BL;XX;2021;C10_2021
1007;C10;C;10;48,08295996;11,46436097;GL_BH;BT;2022;C10_2022
