"BroodID","year","weight","brood_size","TimeAfterSunrise","Doublebox","Species","TreatmentB","TreatmentG","Ha","Type","SPY","Subplot"
2022,2023,13.11,6,2.38333333333333,0,"G",0,1,5.77,"chick2","C22023","C2"
2026,2023,15.42,8,6.28333333333333,0,"G",0,1,5.77,"chick2","C22023","C2"
2026,2023,10.28,8,6.28333333333333,0,"G",0,1,5.77,"chick2","C22023","C2"
2026,2023,13.88,8,6.28333333333333,0,"G",0,1,5.77,"chick2","C22023","C2"
2026,2023,12.34,8,6.28333333333333,0,"G",0,1,5.77,"chick2","C22023","C2"
2026,2023,14.97,8,6.28333333333333,0,"G",0,1,5.77,"chick2","C22023","C2"
2026,2023,14.02,8,6.28333333333333,0,"G",0,1,5.77,"chick2","C22023","C2"
2026,2023,13.57,8,6.28333333333333,0,"G",0,1,5.77,"chick2","C22023","C2"
2026,2023,12.93,8,6.28333333333333,0,"G",0,1,5.77,"chick2","C22023","C2"
2028,2023,17.51,7,3.31666666666667,0,"G",0,1,5.77,"chick2","C22023","C2"
2028,2023,14.93,7,3.36666666666667,0,"G",0,1,5.77,"chick2","C22023","C2"
2028,2023,13.17,7,3.21666666666667,0,"G",0,1,5.77,"chick2","C22023","C2"
2028,2023,13.71,7,3.25,0,"G",0,1,5.77,"chick2","C22023","C2"
2028,2023,14.34,7,3.48333333333333,0,"G",0,1,5.77,"chick2","C22023","C2"
2028,2023,16.86,7,3.4,0,"G",0,1,5.77,"chick2","C22023","C2"
2028,2023,15.49,7,3.18333333333333,0,"G",0,1,5.77,"chick2","C22023","C2"
2030,2023,11.84,5,4.81666666666667,1,"B",1,1,5.08,"chick2","C12023","C1"
2030,2023,12.33,5,4.81666666666667,1,"B",1,1,5.08,"chick2","C12023","C1"
2030,2023,12.16,5,4.81666666666667,1,"B",1,1,5.08,"chick2","C12023","C1"
2030,2023,12.02,5,4.81666666666667,1,"B",1,1,5.08,"chick2","C12023","C1"
2030,2023,12.5,5,4.81666666666667,1,"B",1,1,5.08,"chick2","C12023","C1"
2035,2023,11.23,8,5.93333333333333,1,"B",1,1,5.08,"chick2","C12023","C1"
2035,2023,11.68,8,5.93333333333333,1,"B",1,1,5.08,"chick2","C12023","C1"
2035,2023,10.08,8,5.93333333333333,1,"B",1,1,5.08,"chick2","C12023","C1"
2035,2023,11.35,8,5.93333333333333,1,"B",1,1,5.08,"chick2","C12023","C1"
2035,2023,10.43,8,5.93333333333333,1,"B",1,1,5.08,"chick2","C12023","C1"
2035,2023,11.07,8,5.93333333333333,1,"B",1,1,5.08,"chick2","C12023","C1"
2035,2023,10.61,8,5.93333333333333,1,"B",1,1,5.08,"chick2","C12023","C1"
2035,2023,11.82,8,5.93333333333333,1,"B",1,1,5.08,"chick2","C12023","C1"
2036,2023,10.15,10,6.03333333333333,0,"B",1,1,5.08,"chick2","C12023","C1"
2036,2023,11.03,10,6.03333333333333,0,"B",1,1,5.08,"chick2","C12023","C1"
2036,2023,10.14,10,6.03333333333333,0,"B",1,1,5.08,"chick2","C12023","C1"
2036,2023,10.23,10,6.03333333333333,0,"B",1,1,5.08,"chick2","C12023","C1"
2036,2023,10.96,10,6.03333333333333,0,"B",1,1,5.08,"chick2","C12023","C1"
2036,2023,10.2,10,6.03333333333333,0,"B",1,1,5.08,"chick2","C12023","C1"
2036,2023,10.4,10,6.03333333333333,0,"B",1,1,5.08,"chick2","C12023","C1"
2036,2023,10.57,10,6.03333333333333,0,"B",1,1,5.08,"chick2","C12023","C1"
2036,2023,10.42,10,6.03333333333333,0,"B",1,1,5.08,"chick2","C12023","C1"
2036,2023,9.87,10,6.03333333333333,0,"B",1,1,5.08,"chick2","C12023","C1"
2043,2023,15.97,9,7.91666666666667,0,"G",0,1,5.77,"chick2","C22023","C2"
2043,2023,17.08,9,7.91666666666667,0,"G",0,1,5.77,"chick2","C22023","C2"
2043,2023,16.16,9,7.91666666666667,0,"G",0,1,5.77,"chick2","C22023","C2"
2043,2023,16.21,9,7.91666666666667,0,"G",0,1,5.77,"chick2","C22023","C2"
2043,2023,16.55,9,7.91666666666667,0,"G",0,1,5.77,"chick2","C22023","C2"
2043,2023,15.93,9,7.91666666666667,0,"G",0,1,5.77,"chick2","C22023","C2"
2043,2023,15.37,9,7.91666666666667,0,"G",0,1,5.77,"chick2","C22023","C2"
2043,2023,16.19,9,7.91666666666667,0,"G",0,1,5.77,"chick2","C22023","C2"
2043,2023,15.46,9,7.91666666666667,0,"G",0,1,5.77,"chick2","C22023","C2"
2044,2023,14.42,9,2.98333333333333,0,"G",0,1,5.77,"chick2","C22023","C2"
2044,2023,14.52,9,2.98333333333333,0,"G",0,1,5.77,"chick2","C22023","C2"
2044,2023,14.3,9,2.98333333333333,0,"G",0,1,5.77,"chick2","C22023","C2"
2044,2023,14.55,9,2.98333333333333,0,"G",0,1,5.77,"chick2","C22023","C2"
2044,2023,14.35,9,2.98333333333333,0,"G",0,1,5.77,"chick2","C22023","C2"
2044,2023,14.02,9,2.98333333333333,0,"G",0,1,5.77,"chick2","C22023","C2"
2044,2023,14.2,9,2.98333333333333,0,"G",0,1,5.77,"chick2","C22023","C2"
2044,2023,14.37,9,2.98333333333333,0,"G",0,1,5.77,"chick2","C22023","C2"
2044,2023,15.01,9,2.98333333333333,0,"G",0,1,5.77,"chick2","C22023","C2"
2046,2023,17.76,7,10.9833333333333,0,"G",0,1,5.77,"chick2","C22023","C2"
2046,2023,16.16,7,10.9833333333333,0,"G",0,1,5.77,"chick2","C22023","C2"
2046,2023,17.47,7,10.9833333333333,0,"G",0,1,5.77,"chick2","C22023","C2"
2046,2023,17,7,10.9833333333333,0,"G",0,1,5.77,"chick2","C22023","C2"
2046,2023,16.31,7,10.9833333333333,0,"G",0,1,5.77,"chick2","C22023","C2"
2046,2023,15.87,7,10.9833333333333,0,"G",0,1,5.77,"chick2","C22023","C2"
2046,2023,16.13,7,10.9833333333333,0,"G",0,1,5.77,"chick2","C22023","C2"
2062,2023,11.84,9,2.85,1,"B",1,1,5.08,"chick2","C12023","C1"
2062,2023,11.59,9,2.85,1,"B",1,1,5.08,"chick2","C12023","C1"
2062,2023,11.51,9,2.85,1,"B",1,1,5.08,"chick2","C12023","C1"
2062,2023,11.05,9,2.85,1,"B",1,1,5.08,"chick2","C12023","C1"
2062,2023,12.02,9,2.85,1,"B",1,1,5.08,"chick2","C12023","C1"
2062,2023,11.94,9,2.85,1,"B",1,1,5.08,"chick2","C12023","C1"
2062,2023,12.06,9,2.85,1,"B",1,1,5.08,"chick2","C12023","C1"
2062,2023,11.67,9,2.85,1,"B",1,1,5.08,"chick2","C12023","C1"
2062,2023,11.17,9,2.85,1,"B",1,1,5.08,"chick2","C12023","C1"
2066,2023,15.5,5,2.46666666666667,0,"G",0,1,5.77,"chick2","C22023","C2"
2066,2023,14.73,5,2.46666666666667,0,"G",0,1,5.77,"chick2","C22023","C2"
2066,2023,14.36,5,2.46666666666667,0,"G",0,1,5.77,"chick2","C22023","C2"
2066,2023,13.64,5,2.46666666666667,0,"G",0,1,5.77,"chick2","C22023","C2"
2066,2023,15.97,5,2.46666666666667,0,"G",0,1,5.77,"chick2","C22023","C2"
2068,2023,15.59,8,8.55,0,"G",0,0,5.62,"chick2","D12023","D1"
2068,2023,15.87,8,8.55,0,"G",0,0,5.62,"chick2","D12023","D1"
2068,2023,16.87,8,8.55,0,"G",0,0,5.62,"chick2","D12023","D1"
2068,2023,16.22,8,8.55,0,"G",0,0,5.62,"chick2","D12023","D1"
2068,2023,15.55,8,8.55,0,"G",0,0,5.62,"chick2","D12023","D1"
2068,2023,15.03,8,8.55,0,"G",0,0,5.62,"chick2","D12023","D1"
2068,2023,15.68,8,8.55,0,"G",0,0,5.62,"chick2","D12023","D1"
2068,2023,15.56,8,8.55,0,"G",0,0,5.62,"chick2","D12023","D1"
2073,2023,10.15,5,9.08333333333333,0,"B",0,0,5.62,"chick2","D12023","D1"
2073,2023,11.91,5,9.08333333333333,0,"B",0,0,5.62,"chick2","D12023","D1"
2073,2023,11.27,5,9.08333333333333,0,"B",0,0,5.62,"chick2","D12023","D1"
2073,2023,11.95,5,9.08333333333333,0,"B",0,0,5.62,"chick2","D12023","D1"
2073,2023,11.51,5,9.08333333333333,0,"B",0,0,5.62,"chick2","D12023","D1"
2075,2023,10.79,9,4.13333333333333,0,"B",0,0,5.62,"chick2","D12023","D1"
2075,2023,11.13,9,4.13333333333333,0,"B",0,0,5.62,"chick2","D12023","D1"
2075,2023,12.26,9,4.13333333333333,0,"B",0,0,5.62,"chick2","D12023","D1"
2075,2023,11.63,9,4.13333333333333,0,"B",0,0,5.62,"chick2","D12023","D1"
2075,2023,11.02,9,4.13333333333333,0,"B",0,0,5.62,"chick2","D12023","D1"
2075,2023,11.1,9,4.13333333333333,0,"B",0,0,5.62,"chick2","D12023","D1"
2075,2023,10.79,9,4.13333333333333,0,"B",0,0,5.62,"chick2","D12023","D1"
2075,2023,10.56,9,4.13333333333333,0,"B",0,0,5.62,"chick2","D12023","D1"
2075,2023,12.4,9,4.13333333333333,0,"B",0,0,5.62,"chick2","D12023","D1"
2077,2023,17.27,6,8.16666666666667,0,"G",0,0,5.62,"chick2","D12023","D1"
2077,2023,18.23,6,8.16666666666667,0,"G",0,0,5.62,"chick2","D12023","D1"
2077,2023,17.54,6,8.16666666666667,0,"G",0,0,5.62,"chick2","D12023","D1"
2077,2023,18.3,6,8.16666666666667,0,"G",0,0,5.62,"chick2","D12023","D1"
2077,2023,18.19,6,8.16666666666667,0,"G",0,0,5.62,"chick2","D12023","D1"
2077,2023,17.34,6,8.16666666666667,0,"G",0,0,5.62,"chick2","D12023","D1"
2087,2023,17.44,8,8.25,0,"G",0,0,5.62,"chick2","D12023","D1"
2087,2023,16.73,8,8.25,0,"G",0,0,5.62,"chick2","D12023","D1"
2087,2023,18.54,8,8.25,0,"G",0,0,5.62,"chick2","D12023","D1"
2087,2023,17.11,8,8.25,0,"G",0,0,5.62,"chick2","D12023","D1"
2087,2023,16.18,8,8.25,0,"G",0,0,5.62,"chick2","D12023","D1"
2087,2023,17.08,8,8.25,0,"G",0,0,5.62,"chick2","D12023","D1"
2087,2023,17.79,8,8.25,0,"G",0,0,5.62,"chick2","D12023","D1"
2087,2023,14.82,8,8.25,0,"G",0,0,5.62,"chick2","D12023","D1"
2089,2023,11.42,8,5.03333333333333,0,"B",0,0,5.62,"chick2","D12023","D1"
2089,2023,11.22,8,5.03333333333333,0,"B",0,0,5.62,"chick2","D12023","D1"
2089,2023,10.85,8,5.03333333333333,0,"B",0,0,5.62,"chick2","D12023","D1"
2089,2023,11.91,8,5.03333333333333,0,"B",0,0,5.62,"chick2","D12023","D1"
2089,2023,12.25,8,5.03333333333333,0,"B",0,0,5.62,"chick2","D12023","D1"
2089,2023,10.56,8,5.03333333333333,0,"B",0,0,5.62,"chick2","D12023","D1"
2089,2023,10.86,8,5.03333333333333,0,"B",0,0,5.62,"chick2","D12023","D1"
2089,2023,11.99,8,5.03333333333333,0,"B",0,0,5.62,"chick2","D12023","D1"
2097,2023,10.83,8,3.78333333333333,0,"B",0,0,5.62,"chick2","D12023","D1"
2097,2023,11.02,8,3.78333333333333,0,"B",0,0,5.62,"chick2","D12023","D1"
2097,2023,11.63,8,3.78333333333333,0,"B",0,0,5.62,"chick2","D12023","D1"
2097,2023,10.95,8,3.78333333333333,0,"B",0,0,5.62,"chick2","D12023","D1"
2097,2023,10.28,8,3.78333333333333,0,"B",0,0,5.62,"chick2","D12023","D1"
2097,2023,10.72,8,3.78333333333333,0,"B",0,0,5.62,"chick2","D12023","D1"
2097,2023,8.69,8,3.78333333333333,0,"B",0,0,5.62,"chick2","D12023","D1"
2097,2023,11.2,8,3.78333333333333,0,"B",0,0,5.62,"chick2","D12023","D1"
2098,2023,13.85,8,2.26666666666667,0,"G",0,0,5.62,"chick2","D12023","D1"
2098,2023,12.71,8,2.26666666666667,0,"G",0,0,5.62,"chick2","D12023","D1"
2098,2023,13.38,8,2.26666666666667,0,"G",0,0,5.62,"chick2","D12023","D1"
2098,2023,11.81,8,2.26666666666667,0,"G",0,0,5.62,"chick2","D12023","D1"
2098,2023,11.96,8,2.26666666666667,0,"G",0,0,5.62,"chick2","D12023","D1"
2098,2023,12.17,8,2.26666666666667,0,"G",0,0,5.62,"chick2","D12023","D1"
2098,2023,12.24,8,2.26666666666667,0,"G",0,0,5.62,"chick2","D12023","D1"
2098,2023,13.43,8,2.26666666666667,0,"G",0,0,5.62,"chick2","D12023","D1"
2100,2023,15.13,4,4.08333333333333,0,"G",0,0,5.62,"chick2","D12023","D1"
2100,2023,16.27,4,4.08333333333333,0,"G",0,0,5.62,"chick2","D12023","D1"
2100,2023,16.64,4,4.08333333333333,0,"G",0,0,5.62,"chick2","D12023","D1"
2100,2023,15.56,4,4.08333333333333,0,"G",0,0,5.62,"chick2","D12023","D1"
2105,2023,17.18,3,4.36666666666667,0,"G",0,1,5.69,"chick2","D22023","D2"
2105,2023,16.25,3,4.36666666666667,0,"G",0,1,5.69,"chick2","D22023","D2"
2105,2023,16.72,3,4.36666666666667,0,"G",0,1,5.69,"chick2","D22023","D2"
2106,2023,11.35,6,8.38333333333333,0,"B",0,1,5.69,"chick2","D22023","D2"
2106,2023,11.79,6,8.38333333333333,0,"B",0,1,5.69,"chick2","D22023","D2"
2106,2023,11.38,6,8.38333333333333,0,"B",0,1,5.69,"chick2","D22023","D2"
2106,2023,11.58,6,8.38333333333333,0,"B",0,1,5.69,"chick2","D22023","D2"
2106,2023,12.45,6,8.38333333333333,0,"B",0,1,5.69,"chick2","D22023","D2"
2106,2023,11.07,6,8.38333333333333,0,"B",0,1,5.69,"chick2","D22023","D2"
2110,2023,16.1,3,7.91666666666667,0,"G",0,1,5.69,"chick2","D22023","D2"
2110,2023,17.5,3,7.91666666666667,0,"G",0,1,5.69,"chick2","D22023","D2"
2110,2023,17.54,3,7.91666666666667,0,"G",0,1,5.69,"chick2","D22023","D2"
2114,2023,16.54,5,5.7,0,"G",0,1,5.69,"chick2","D22023","D2"
2114,2023,17.21,5,5.7,0,"G",0,1,5.69,"chick2","D22023","D2"
2114,2023,14.62,5,5.7,0,"G",0,1,5.69,"chick2","D22023","D2"
2114,2023,15.85,5,5.7,0,"G",0,1,5.69,"chick2","D22023","D2"
2114,2023,15.21,5,5.7,0,"G",0,1,5.69,"chick2","D22023","D2"
2115,2023,16.26,4,10.8833333333333,0,"G",0,1,5.69,"chick2","D22023","D2"
2115,2023,17.04,4,10.8833333333333,0,"G",0,1,5.69,"chick2","D22023","D2"
2115,2023,18.27,4,10.8833333333333,0,"G",0,1,5.69,"chick2","D22023","D2"
2115,2023,16.37,4,10.8833333333333,0,"G",0,1,5.69,"chick2","D22023","D2"
2122,2023,11.19,5,8.28333333333333,0,"B",0,1,5.69,"chick2","D22023","D2"
2122,2023,12.08,5,8.28333333333333,0,"B",0,1,5.69,"chick2","D22023","D2"
2122,2023,11.05,5,8.28333333333333,0,"B",0,1,5.69,"chick2","D22023","D2"
2122,2023,12.31,5,8.28333333333333,0,"B",0,1,5.69,"chick2","D22023","D2"
2122,2023,12.49,5,8.28333333333333,0,"B",0,1,5.69,"chick2","D22023","D2"
2123,2023,16.96,4,5.4,0,"G",0,1,5.69,"chick2","D22023","D2"
2123,2023,16.37,4,5.4,0,"G",0,1,5.69,"chick2","D22023","D2"
2123,2023,18.97,4,5.4,0,"G",0,1,5.69,"chick2","D22023","D2"
2123,2023,17.97,4,5.4,0,"G",0,1,5.69,"chick2","D22023","D2"
2124,2023,15.02,5,6.01666666666667,0,"G",0,1,5.69,"chick2","D22023","D2"
2124,2023,17.39,5,6.01666666666667,0,"G",0,1,5.69,"chick2","D22023","D2"
2124,2023,16.08,5,6.01666666666667,0,"G",0,1,5.69,"chick2","D22023","D2"
2124,2023,15.51,5,6.01666666666667,0,"G",0,1,5.69,"chick2","D22023","D2"
2124,2023,16.48,5,6.01666666666667,0,"G",0,1,5.69,"chick2","D22023","D2"
2125,2023,17.92,5,5.11666666666667,0,"G",0,1,5.69,"chick2","D22023","D2"
2125,2023,15.58,5,5.11666666666667,0,"G",0,1,5.69,"chick2","D22023","D2"
2125,2023,17.21,5,5.11666666666667,0,"G",0,1,5.69,"chick2","D22023","D2"
2125,2023,16.95,5,5.11666666666667,0,"G",0,1,5.69,"chick2","D22023","D2"
2125,2023,17.34,5,5.11666666666667,0,"G",0,1,5.69,"chick2","D22023","D2"
2126,2023,18.19,6,6.45,0,"G",0,1,5.69,"chick2","D22023","D2"
2126,2023,17.49,6,6.45,0,"G",0,1,5.69,"chick2","D22023","D2"
2126,2023,18.46,6,6.45,0,"G",0,1,5.69,"chick2","D22023","D2"
2126,2023,18.48,6,6.45,0,"G",0,1,5.69,"chick2","D22023","D2"
2126,2023,15.68,6,6.45,0,"G",0,1,5.69,"chick2","D22023","D2"
2126,2023,18.81,6,6.45,0,"G",0,1,5.69,"chick2","D22023","D2"
2130,2023,17.36,6,5.63333333333333,0,"G",0,1,5.69,"chick2","D22023","D2"
2130,2023,16.05,6,6.16666666666667,0,"G",0,1,5.69,"chick2","D22023","D2"
2130,2023,15.62,6,5.63333333333333,0,"G",0,1,5.69,"chick2","D22023","D2"
2130,2023,17.69,6,6.16666666666667,0,"G",0,1,5.69,"chick2","D22023","D2"
2130,2023,16.67,6,5.63333333333333,0,"G",0,1,5.69,"chick2","D22023","D2"
2130,2023,16.23,6,6.16666666666667,0,"G",0,1,5.69,"chick2","D22023","D2"
2134,2023,9.25,9,9.96666666666667,0,"B",0,1,5.69,"chick2","D22023","D2"
2134,2023,9.92,9,9.96666666666667,0,"B",0,1,5.69,"chick2","D22023","D2"
2134,2023,9.47,9,9.96666666666667,0,"B",0,1,5.69,"chick2","D22023","D2"
2134,2023,10.46,9,9.96666666666667,0,"B",0,1,5.69,"chick2","D22023","D2"
2134,2023,7.27,9,9.96666666666667,0,"B",0,1,5.69,"chick2","D22023","D2"
2134,2023,10.25,9,9.96666666666667,0,"B",0,1,5.69,"chick2","D22023","D2"
2134,2023,10.85,9,9.96666666666667,0,"B",0,1,5.69,"chick2","D22023","D2"
2134,2023,9.24,9,9.96666666666667,0,"B",0,1,5.69,"chick2","D22023","D2"
2134,2023,10.4,9,9.96666666666667,0,"B",0,1,5.69,"chick2","D22023","D2"
2138,2023,17.68,3,5.1,0,"G",1,0,6.9,"chick2","E12023","E1"
2138,2023,17.2,3,5.1,0,"G",1,0,6.9,"chick2","E12023","E1"
2138,2023,16.69,3,5.1,0,"G",1,0,6.9,"chick2","E12023","E1"
2146,2023,11.72,7,7.03333333333333,0,"B",1,0,6.9,"chick2","E12023","E1"
2146,2023,11.19,7,7.03333333333333,0,"B",1,0,6.9,"chick2","E12023","E1"
2146,2023,12.1,7,7.03333333333333,0,"B",1,0,6.9,"chick2","E12023","E1"
2146,2023,11.01,7,7.03333333333333,0,"B",1,0,6.9,"chick2","E12023","E1"
2146,2023,11,7,7.03333333333333,0,"B",1,0,6.9,"chick2","E12023","E1"
2146,2023,11.7,7,7.03333333333333,0,"B",1,0,6.9,"chick2","E12023","E1"
2146,2023,11.87,7,7.03333333333333,0,"B",1,0,6.9,"chick2","E12023","E1"
2164,2023,17.58,6,4.95,0,"G",1,0,6.9,"chick2","E12023","E1"
2164,2023,9.81,6,4.95,0,"G",1,0,6.9,"chick2","E12023","E1"
2164,2023,17.8,6,4.95,0,"G",1,0,6.9,"chick2","E12023","E1"
2164,2023,16.68,6,4.95,0,"G",1,0,6.9,"chick2","E12023","E1"
2164,2023,15.74,6,4.95,0,"G",1,0,6.9,"chick2","E12023","E1"
2164,2023,16.9,6,4.95,0,"G",1,0,6.9,"chick2","E12023","E1"
2165,2023,11.86,4,6.38333333333333,0,"B",1,0,6.9,"chick2","E12023","E1"
2165,2023,10.61,4,6.38333333333333,0,"B",1,0,6.9,"chick2","E12023","E1"
2165,2023,12.9,4,6.38333333333333,0,"B",1,0,6.9,"chick2","E12023","E1"
2165,2023,11.15,4,6.38333333333333,0,"B",1,0,6.9,"chick2","E12023","E1"
2198,2023,9.07,9,5.05,0,"B",1,1,8.33,"chick2","E22023","E2"
2198,2023,10.06,9,5.05,0,"B",1,1,8.33,"chick2","E22023","E2"
2198,2023,10.42,9,5.05,0,"B",1,1,8.33,"chick2","E22023","E2"
2198,2023,10.62,9,5.05,0,"B",1,1,8.33,"chick2","E22023","E2"
2198,2023,10.11,9,5.05,0,"B",1,1,8.33,"chick2","E22023","E2"
2198,2023,8.9,9,5.05,0,"B",1,1,8.33,"chick2","E22023","E2"
2198,2023,11.72,9,5.05,0,"B",1,1,8.33,"chick2","E22023","E2"
2198,2023,9.18,9,5.05,0,"B",1,1,8.33,"chick2","E22023","E2"
2198,2023,7.08,9,5.05,0,"B",1,1,8.33,"chick2","E22023","E2"
2208,2023,16.78,4,6.8,0,"G",1,1,8.33,"chick2","E22023","E2"
2208,2023,16.21,4,6.8,0,"G",1,1,8.33,"chick2","E22023","E2"
2208,2023,17.63,4,6.8,0,"G",1,1,8.33,"chick2","E22023","E2"
2208,2023,18.17,4,6.8,0,"G",1,1,8.33,"chick2","E22023","E2"
2210,2023,16.05,8,3.45,1,"G",1,1,8.33,"chick2","E22023","E2"
2210,2023,15.58,8,3.45,1,"G",1,1,8.33,"chick2","E22023","E2"
2210,2023,15.51,8,3.45,1,"G",1,1,8.33,"chick2","E22023","E2"
2210,2023,14.52,8,3.45,1,"G",1,1,8.33,"chick2","E22023","E2"
2210,2023,15,8,3.45,1,"G",1,1,8.33,"chick2","E22023","E2"
2210,2023,16.16,8,3.45,1,"G",1,1,8.33,"chick2","E22023","E2"
2210,2023,15.5,8,3.45,1,"G",1,1,8.33,"chick2","E22023","E2"
2210,2023,15.66,8,3.45,1,"G",1,1,8.33,"chick2","E22023","E2"
2214,2023,11.32,6,5.48333333333333,1,"G",1,1,8.33,"chick2","E22023","E2"
2214,2023,11.21,6,5.48333333333333,1,"G",1,1,8.33,"chick2","E22023","E2"
2214,2023,14.01,6,5.48333333333333,1,"G",1,1,8.33,"chick2","E22023","E2"
2214,2023,15.33,6,5.48333333333333,1,"G",1,1,8.33,"chick2","E22023","E2"
2214,2023,13.92,6,5.48333333333333,1,"G",1,1,8.33,"chick2","E22023","E2"
2214,2023,14.04,6,5.48333333333333,1,"G",1,1,8.33,"chick2","E22023","E2"
2217,2023,16.35,6,8.15,0,"G",1,1,8.33,"chick2","E22023","E2"
2217,2023,16.75,6,8.15,0,"G",1,1,8.33,"chick2","E22023","E2"
2217,2023,16.38,6,8.15,0,"G",1,1,8.33,"chick2","E22023","E2"
2217,2023,17.54,6,8.15,0,"G",1,1,8.33,"chick2","E22023","E2"
2217,2023,16.12,6,8.15,0,"G",1,1,8.33,"chick2","E22023","E2"
2217,2023,16.61,6,8.15,0,"G",1,1,8.33,"chick2","E22023","E2"
2221,2023,11.3,3,9.03333333333333,0,"B",1,0,8.04,"chick2","F12023","F1"
2221,2023,11.47,3,9.03333333333333,0,"B",1,0,8.04,"chick2","F12023","F1"
2221,2023,12.34,3,9.03333333333333,0,"B",1,0,8.04,"chick2","F12023","F1"
2222,2023,11.84,7,9.08333333333333,0,"B",1,0,8.04,"chick2","F12023","F1"
2222,2023,12.29,7,9.08333333333333,0,"B",1,0,8.04,"chick2","F12023","F1"
2222,2023,12.06,7,9.08333333333333,0,"B",1,0,8.04,"chick2","F12023","F1"
2222,2023,11.45,7,9.08333333333333,0,"B",1,0,8.04,"chick2","F12023","F1"
2222,2023,10.99,7,9.08333333333333,0,"B",1,0,8.04,"chick2","F12023","F1"
2222,2023,12.54,7,9.08333333333333,0,"B",1,0,8.04,"chick2","F12023","F1"
2222,2023,10.5,7,9.08333333333333,0,"B",1,0,8.04,"chick2","F12023","F1"
2230,2023,10.74,8,5.86666666666667,0,"B",1,0,8.04,"chick2","F12023","F1"
2230,2023,11.19,8,5.86666666666667,0,"B",1,0,8.04,"chick2","F12023","F1"
2230,2023,10.53,8,5.86666666666667,0,"B",1,0,8.04,"chick2","F12023","F1"
2230,2023,11.29,8,5.86666666666667,0,"B",1,0,8.04,"chick2","F12023","F1"
2230,2023,11.84,8,5.86666666666667,0,"B",1,0,8.04,"chick2","F12023","F1"
2230,2023,10.47,8,5.86666666666667,0,"B",1,0,8.04,"chick2","F12023","F1"
2230,2023,9.51,8,5.86666666666667,0,"B",1,0,8.04,"chick2","F12023","F1"
2230,2023,9.49,8,5.86666666666667,0,"B",1,0,8.04,"chick2","F12023","F1"
2232,2023,10.82,9,6.43333333333333,0,"B",1,0,8.04,"chick2","F12023","F1"
2232,2023,11.13,9,6.43333333333333,0,"B",1,0,8.04,"chick2","F12023","F1"
2232,2023,11.21,9,6.43333333333333,0,"B",1,0,8.04,"chick2","F12023","F1"
2232,2023,11.49,9,6.43333333333333,0,"B",1,0,8.04,"chick2","F12023","F1"
2232,2023,11.92,9,6.43333333333333,0,"B",1,0,8.04,"chick2","F12023","F1"
2232,2023,10.7,9,6.43333333333333,0,"B",1,0,8.04,"chick2","F12023","F1"
2232,2023,10.55,9,6.43333333333333,0,"B",1,0,8.04,"chick2","F12023","F1"
2232,2023,11.09,9,6.43333333333333,0,"B",1,0,8.04,"chick2","F12023","F1"
2232,2023,11.49,9,6.43333333333333,0,"B",1,0,8.04,"chick2","F12023","F1"
2234,2023,19.23,6,9.18333333333333,0,"G",1,0,8.04,"chick2","F12023","F1"
2234,2023,12.92,6,9.18333333333333,0,"G",1,0,8.04,"chick2","F12023","F1"
2234,2023,19.29,6,9.18333333333333,0,"G",1,0,8.04,"chick2","F12023","F1"
2234,2023,18.79,6,9.18333333333333,0,"G",1,0,8.04,"chick2","F12023","F1"
2234,2023,18.4,6,9.18333333333333,0,"G",1,0,8.04,"chick2","F12023","F1"
2234,2023,19.42,6,9.18333333333333,0,"G",1,0,8.04,"chick2","F12023","F1"
2245,2023,17.89,7,9.66666666666667,0,"G",1,0,8.04,"chick2","F12023","F1"
2245,2023,16.67,7,9.66666666666667,0,"G",1,0,8.04,"chick2","F12023","F1"
2245,2023,16.46,7,9.66666666666667,0,"G",1,0,8.04,"chick2","F12023","F1"
2245,2023,17.87,7,9.66666666666667,0,"G",1,0,8.04,"chick2","F12023","F1"
2245,2023,17.51,7,9.66666666666667,0,"G",1,0,8.04,"chick2","F12023","F1"
2245,2023,17.49,7,9.66666666666667,0,"G",1,0,8.04,"chick2","F12023","F1"
2245,2023,15.77,7,9.66666666666667,0,"G",1,0,8.04,"chick2","F12023","F1"
2248,2023,10.66,10,7.26666666666667,0,"B",1,0,8.04,"chick2","F12023","F1"
2248,2023,11.04,10,7.26666666666667,0,"B",1,0,8.04,"chick2","F12023","F1"
2248,2023,10.25,10,7.26666666666667,0,"B",1,0,8.04,"chick2","F12023","F1"
2248,2023,10.82,10,7.26666666666667,0,"B",1,0,8.04,"chick2","F12023","F1"
2248,2023,10.13,10,7.26666666666667,0,"B",1,0,8.04,"chick2","F12023","F1"
2248,2023,10.59,10,7.26666666666667,0,"B",1,0,8.04,"chick2","F12023","F1"
2248,2023,10.61,10,7.26666666666667,0,"B",1,0,8.04,"chick2","F12023","F1"
2248,2023,10.27,10,7.26666666666667,0,"B",1,0,8.04,"chick2","F12023","F1"
2248,2023,10.08,10,7.26666666666667,0,"B",1,0,8.04,"chick2","F12023","F1"
2248,2023,11.16,10,7.26666666666667,0,"B",1,0,8.04,"chick2","F12023","F1"
2253,2023,9.9,6,6.25,0,"B",1,0,8.04,"chick2","F12023","F1"
2253,2023,10.53,6,6.25,0,"B",1,0,8.04,"chick2","F12023","F1"
2253,2023,10.68,6,6.25,0,"B",1,0,8.04,"chick2","F12023","F1"
2253,2023,10.12,6,6.25,0,"B",1,0,8.04,"chick2","F12023","F1"
